"experimentname","subject","condition","session","phase","runningtrial","trial","statement","set","status","repeated_phase2","repeated_phase3","irating","irating.rt","trating","trating.rt","filter"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",50,"Tuberkulose wird durch Viren übertragen.","SetB","False",NA,"No",NA,NA,6,1416,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",51,"Der rote Naturfarbstoff in den Schalen von Krustentieren heißt Xanthophyll.","SetC","False",NA,"Yes",NA,NA,3,1133,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",52,"Der neue Airbus A380 kann maximal 777 Passagiere transportieren. ","SetC","False",NA,"Yes",NA,NA,4,506,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",53,"Papst Johannes Paul II wurde seinerzeit als ""Mann des Jahres"" ausgezeichnet.","SetC","False",NA,"Yes",NA,NA,5,643,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",54,"Die Wüste Dahna liegt in Saudi-Arabien.","SetC","True",NA,"Yes",NA,NA,4,1325,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",55,"Erdbeeren enthalten mehr Vitamin C als Orangen.","SetB","True",NA,"No",NA,NA,2,1704,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",56,"Der hundertjährige Krieg dauerte in Wahrheit nur 93 Jahre.","SetC","False",NA,"Yes",NA,NA,1,816,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",57,"Die Luftröhre eines Menschen ist durchschnittlich 24 cm lang. ","SetB","False",NA,"No",NA,NA,4,861,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",58,"Der erste Sinn, der im Alter nachlässt, ist das Gehör.","SetC","False",NA,"Yes",NA,NA,4,747,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",59,"Schwebfliegen sind die einzigen Insekten die rückwärts fliegen können.","SetB","False",NA,"No",NA,NA,4,476,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",60,"Im Arabischen gibt es etwa 500 Worte für ""Kamel"".","SetC","False",NA,"Yes",NA,NA,3,647,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",61,"Jean-Jaques Rousseau war alleinerziehender Vater.","SetC","False",NA,"Yes",NA,NA,4,481,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",62,"Das geflügelte Wort ""Gelobt sei, was hart macht"" geht auf  den Philosophen Friedrich Nietzsche zurück.","SetC","True",NA,"Yes",NA,NA,5,717,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",63,"Kamele sind über kurze Distanzen schneller als ein Rennpferd.","SetC","False",NA,"Yes",NA,NA,3,600,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",64,"Die Band ""Oasis"" hat sich nach einem Fitness-Studio benannt.","SetC","True",NA,"Yes",NA,NA,3,387,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",65,"Lachse können bis zu 20 Jahre alt werden. ","SetB","False",NA,"No",NA,NA,5,460,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",66,"Blaue Augen werden im Alter immer heller.","SetC","True",NA,"Yes",NA,NA,5,466,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",67,"Das Lieblingsgetränk von Benedikt XVI. ist Fanta.","SetB","True",NA,"No",NA,NA,2,690,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",68,"Beim Rugby gibt es 30 Spieler.","SetC","True",NA,"Yes",NA,NA,4,527,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",69,"Laut EU-Vorschrift darf ein iPod die Lautstärke von 80 Dezibel nicht  überschreiten. ","SetB","False",NA,"No",NA,NA,1,659,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",70,"Ebenso wie der Fingerabdruck ist auch der Zungenabdruck eines Menschen einzigartig.","SetC","True",NA,"Yes",NA,NA,4,769,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",71,"Das einzige Bild, das Van Gogh zu seinen Lebzeiten verkaufte, war ""Der rote Weinberg"".","SetB","True",NA,"No",NA,NA,4,542,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",72,"Jassir Arafat kämpfte im Sueskrieg für die ägyptische Armee.","SetC","True",NA,"Yes",NA,NA,3,855,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",73,"Seoul bedeutet auf koreanisch ""Die Hauptstadt"".","SetB","True",NA,"No",NA,NA,4,540,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",74,"In Uganda ist die Amtssprache Englisch.","SetB","True",NA,"No",NA,NA,3,418,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",75,"Ende 2003 waren in Deutschland 15 Atomkraftwerke am Netz. ","SetB","False",NA,"No",NA,NA,4,712,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",76,"Das hawaiianische Alphabet besteht aus nur 12 Buchstaben.","SetB","True",NA,"No",NA,NA,3,1353,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",77,"In Griechenland gilt nicht Freitag der 13., sondern Mittwoch der 13. als Unglückstag.","SetC","False",NA,"Yes",NA,NA,4,608,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",78,"Richard Gere und Cindy Crawford ließen sich in Mexiko trauen.","SetB","False",NA,"No",NA,NA,1,971,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",79,"Karl Marx wurde in London begraben.","SetC","True",NA,"Yes",NA,NA,4,552,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",80,"Die italienische Flagge wurde von Giuseppe Garibaldi entworfen.","SetB","False",NA,"No",NA,NA,1,633,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",81,"Hamburg hat mehr Brücken als die Städte Venedig, Amsterdam und London zusammen.","SetC","True",NA,"Yes",NA,NA,3,618,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",82,"Alexander Graham Bell erfand das Tragflügelboot.","SetB","True",NA,"No",NA,NA,1,615,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",83,"In Deutschland leiden ca. 1 Millionen Menschen an Alzheimer.","SetC","True",NA,"Yes",NA,NA,3,477,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",84,"Borkum ist die größte ostfriesische Insel.","SetC","True",NA,"Yes",NA,NA,4,656,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",85,"Spanholz besteht hauptsächlich aus Birkenholz.","SetC","True",NA,"Yes",NA,NA,3,1886,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",86,"Die Gebrüder Montgolfier entwarfen den ersten Fallschirm.","SetB","False",NA,"No",NA,NA,5,480,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",87,"Die längsten Opern stammen von Gioacchino Rossini.","SetC","False",NA,"Yes",NA,NA,4,347,"selected"
"TE_Experiment1",31,7,2,3,"JudgmentsP3",88,"Italien wurde 1934 zum ersten Mal Fußballweltmeister.","SetC","True",NA,"Yes",NA,NA,4,532,"selected"
"TE_Experiment1",32,8,1,NA,"Buffer",1,"Ein Blatt Papier lässt sich genau achtmal in der Hälfte falten.","Buffer",NA,NA,NA,2,6579,4,10917,NA
"TE_Experiment1",32,8,1,NA,"Buffer",2,"Der Katzenwels besitzt mehr Geschmacksknospen als jedes andere Lebewesen.","Buffer",NA,NA,NA,2,3277,2,13701,NA
"TE_Experiment1",32,8,1,NA,"Buffer",3,"IRA ist die Abkürzung für ""Irish Revolting Army"".","Buffer",NA,NA,NA,5,1863,6,3995,NA
"TE_Experiment1",32,8,1,NA,"Buffer",4,"Der Weißmeer-Kanal ist der längste Kanal der Erde.","Buffer",NA,NA,NA,4,2276,2,1631,NA
"TE_Experiment1",32,8,1,NA,"Buffer",5,"Die dänische Flagge ist die älteste unveränderte Nationalflagge der Welt.","Buffer",NA,NA,NA,6,1656,2,9935,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",6,"Der größte Riesenmammutbaum der Welt heißt ""King Arthur"".","SetD","False","Yes","No",1,1572,3,3685,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",7,"Der griechische Gott Apollon ist der Schutzherr der Küste.","SetD","True","Yes","No",5,1114,4,7434,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",8,"In Ecuador liegt die höchstgelegene Millionenstadt der Welt.","SetD","True","Yes","No",5,1172,5,3130,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",9,"Das Osterfest fällt immer auf den ersten Sonntag nach Neumond nach dem 21. März.","SetD","False","Yes","No",2,1002,4,1802,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",10,"Im arabischen Raum heißt Homer Simpson ""Omar Shamshoon"".","SetC","True","No","Yes",2,2101,3,1005,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",11,"Hamburg hat mehr Brücken als die Städte Venedig, Amsterdam und London zusammen.","SetC","True","No","Yes",3,4328,1,5331,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",12,"Alle Uhren im Film ""Pulp Fiction"" stehen auf 4.10 Uhr.","SetC","False","No","Yes",2,915,2,2616,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",13,"Von allen Staaten hat Singapur die höchste Einwohnerdichte.","SetD","False","Yes","No",5,710,5,4067,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",14,"Die Slavonia war das erste Schiff, das das SOS-Notsignal benutzte.","SetC","True","No","Yes",2,2073,3,2695,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",15,"Der erste Geldautomat wurde bereits 1939 von der City Bank of New York betrieben.","SetC","True","No","Yes",1,3728,4,3289,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",16,"Der neue Airbus A380 kann maximal 777 Passagiere transportieren. ","SetC","False","No","Yes",1,1871,3,3969,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",17,"Henry Maske wurde Weltmeister im Cruisergewicht. ","SetD","False","Yes","No",1,636,3,1142,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",18,"Der Wassergehalt bei Beeren beträgt 90%.","SetC","True","No","Yes",2,1222,4,903,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",19,"11,9% der Erdoberfläche liegen 1000 Meter über dem Meeresspiegel. ","SetD","False","Yes","No",4,917,4,6036,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",20,"Borkum ist die größte ostfriesische Insel.","SetC","True","No","Yes",4,1808,4,5865,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",21,"Die frühesten Vorläufer des Sudoku waren die lateinischen Quadrate des Mathematikers Leonhard Euler.","SetD","True","Yes","No",4,2083,5,2242,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",22,"Das geflügelte Wort ""Gelobt sei, was hart macht"" geht auf  den Philosophen Friedrich Nietzsche zurück.","SetC","True","No","Yes",6,831,5,5517,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",23,"Die Nachtwache ist das berühmteste Bild von Rembrandt.","SetD","True","Yes","No",6,5003,4,5312,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",24,"Die Aktivität einer radioaktiven Substanz wird in Sievert gemessen.","SetC","False","No","Yes",3,753,4,553,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",25,"Kleinohrigel haben keine Stacheln.","SetC","False","No","Yes",4,2052,3,1530,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",26,"Der einstige UNO-Generalsekretär Kofi Annan kommt aus Nigeria.","SetC","False","No","Yes",4,1226,5,921,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",27,"Der erste Sinn, der im Alter nachlässt, ist das Gehör.","SetC","False","No","Yes",5,1846,5,4466,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",28,"Blaue Augen werden im Alter immer heller.","SetC","True","No","Yes",4,1313,3,800,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",29,"Die Band ""Oasis"" hat sich nach einem Fitness-Studio benannt.","SetC","True","No","Yes",5,1411,3,1937,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",30,"Der weiße Hai hat keine natürlichen Feinde.","SetC","True","No","Yes",4,998,4,8586,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",31,"In Angola ist Spanisch die offizielle Amtssprache.","SetD","False","Yes","No",6,1127,4,1593,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",32,"Bei Männern heißt übermäßiger Geschlechtstrieb nicht Nymphomanie sondern Satyriasis.","SetD","True","Yes","No",4,2162,5,5658,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",33,"Nauru ist die kleinste souveräne Republik der Erde.","SetD","True","Yes","No",6,781,3,643,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",34,"Die Erde wird in 340 Längenkreise unterteilt.","SetD","True","Yes","No",3,1639,3,410,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",35,"Ein Systemabsturz eines Mac-Rechners wird durch ein Warndreieck angezeigt.","SetD","False","Yes","No",1,687,4,5729,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",36,"Ein Polospiel ist in Zeitabschnitte von 7,5 Minuten unterteilt, die man ""Chukkas"" nennt.","SetC","True","No","Yes",5,820,4,2938,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",37,"Pamela Anderson ist kanadische Staatsbürgerin.","SetC","True","No","Yes",1,888,4,825,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",38,"Ein frei neben der Kirche stehender Glockenturm wird Kemenate genannt.","SetD","False","Yes","No",6,1147,3,1643,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",39,"Karl Marx wurde in London begraben.","SetC","True","No","Yes",6,1342,5,1179,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",40,"Im Arabischen gibt es etwa 500 Worte für ""Kamel"".","SetC","False","No","Yes",5,2085,3,3919,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",41,"Der Friedensvertrag, der den Deutsch-Französischen Krieg beendete, wurde in Frankfurt am Main geschlossen.","SetD","True","Yes","No",6,831,2,13057,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",42,"Die Maßeinheit für die Größe von Knöpfen heißt ""Linie"".","SetD","True","Yes","No",4,2077,3,951,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",43,"Jimmy Carter war der einzige geschiedene US-Präsident.","SetC","False","No","Yes",5,1088,2,4616,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",44,"Tom Cruise ist Legastheniker.","SetD","True","Yes","No",2,769,5,1235,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",45,"Die Luftpumpe ist eine französische Erfindung.","SetD","False","Yes","No",5,1981,3,3655,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",46,"Ein Mensch, der unter Androphobie leidet, hat Angst vor anderen Menschen.","SetC","False","No","Yes",5,1008,1,1300,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",47,"In Deutschland leiden ca. 1 Millionen Menschen an Alzheimer.","SetC","True","No","Yes",6,1358,5,1379,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",48,"Moritz Bleibtreu und Heike Makatsch wurden am gleichen Tag geboren.","SetC","True","No","Yes",1,504,4,553,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",49,"Der heißeste Ort im jährlichen Mittel ist Duri in Somalia mit 34,4° Celsius.","SetD","False","Yes","No",3,2753,4,2048,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",50,"Das älteste noch existierende Parlament der Welt ist das ""Sejm"" in Polen.","SetC","False","No","Yes",6,615,4,2368,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",51,"Italien wurde 1934 zum ersten Mal Fußballweltmeister.","SetC","True","No","Yes",1,1048,2,4389,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",52,"Die alten Perser kelterten den ersten Wein.","SetD","True","Yes","No",2,681,4,1627,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",53,"Das erste Taschenbuch der Geschichte war Goethes ""Faust"".","SetD","True","Yes","No",3,1805,3,1957,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",54,"Tony Blair und Rowan Atkinson gingen auf die gleiche Schule.","SetD","True","Yes","No",2,1220,5,2031,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",55,"Die Gruppe Tokio Hotel hieß früher ""Devilish"".","SetD","True","Yes","No",1,2560,2,1353,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",56,"Jean-Jaques Rousseau war alleinerziehender Vater.","SetC","False","No","Yes",5,960,4,744,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",57,"Sauberer Schnee schmilzt schneller als schmutziger Schnee.","SetD","False","Yes","No",1,841,4,1147,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",58,"Papst Johannes Paul II wurde seinerzeit als ""Mann des Jahres"" ausgezeichnet.","SetC","False","No","Yes",5,1183,5,1580,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",59,"König Karl IV von Frankreich wurde auch ""Karl der Böse"" genannt.","SetD","False","Yes","No",5,2530,3,1735,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",60,"Der rote Naturfarbstoff in den Schalen von Krustentieren heißt Xanthophyll.","SetC","False","No","Yes",1,754,4,7647,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",61,"Mongolen geben Salz statt Zucker in ihren Tee.","SetD","True","Yes","No",6,870,3,650,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",62,"Gisèle Bündchen hat einen Zwillingsbruder.","SetD","False","Yes","No",1,962,4,518,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",63,"Die Wüste Gobi ist eine Felswüste.","SetD","False","Yes","No",6,767,3,6229,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",64,"Der richtige Name des Krümelmonsters aus der Sesamstraße lautet ""Sam"".","SetC","False","No","Yes",2,711,3,5571,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",65,"Bei einer HIV-Infizierung sind die weißen Blutkörperchen von dem Virus befallen.","SetD","True","Yes","No",5,515,3,1336,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",66,"Spanholz besteht hauptsächlich aus Birkenholz.","SetC","True","No","Yes",2,782,4,3167,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",67,"Julius Cäsar und Alexander der Große litten beide unter Epilepsie.","SetD","True","Yes","No",2,1367,4,1078,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",68,"Disneyworld ist größer als die zehn kleinsten Länder der Erde.","SetD","False","Yes","No",5,1662,3,2546,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",69,"Der Biss der großen Blauringkrake führt innerhalb weniger Minuten zum Tod.","SetD","True","Yes","No",5,1355,4,934,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",70,"Der Null-Meridian läuft durch den Londoner Stadtteil Kingston.","SetD","False","Yes","No",4,1603,2,1321,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",71,"Sambia hieß früher Nordrhodesien.","SetD","True","Yes","No",3,1305,3,693,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",72,"Spanien schaffte als letztes aller EU-Länder 1996 die Todesstrafe ab.","SetD","False","Yes","No",6,1969,4,1561,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",73,"Eine wirkungsvolle Art eine Kakerlake zu töten ist ihr den Kopf abzutrennen.","SetD","False","Yes","No",5,639,2,4943,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",74,"Jassir Arafat kämpfte im Sueskrieg für die ägyptische Armee.","SetC","True","No","Yes",6,737,3,4162,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",75,"Beim Rugby gibt es 30 Spieler.","SetC","True","No","Yes",3,917,4,502,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",76,"Der Film ""Ein unmoralisches Angebot"" bekam die goldene Himbeere verliehen.","SetC","True","No","Yes",2,638,4,3688,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",77,"Der Philosoph Platon war einer der besten Speerwerfer seiner Zeit.","SetD","False","Yes","No",3,797,3,578,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",78,"Die längsten Opern stammen von Gioacchino Rossini.","SetC","False","No","Yes",4,1540,4,1417,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",79,"Der See Genezareth ist das tiefst gelegenste stehende Gewässer der Erde.","SetC","False","No","Yes",2,1419,3,3537,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",80,"Kamele sind über kurze Distanzen schneller als ein Rennpferd.","SetC","False","No","Yes",2,1132,1,6969,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",81,"Das Capybara ist das größte aller Beuteltiere.","SetD","False","Yes","No",5,965,3,626,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",82,"Die Torstangen im Eishockey sind rot.","SetD","True","Yes","No",3,953,4,679,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",83,"John Wayne hieß in Wirklichkeit Jonathan Walter Miller.","SetC","False","No","Yes",1,879,1,1105,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",84,"Otto Rehhagel wurde 2004 als ""Grieche des Jahres"" ausgezeichnet.","SetD","True","Yes","No",5,775,5,705,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",85,"Der hundertjährige Krieg dauerte in Wahrheit nur 93 Jahre.","SetC","False","No","Yes",6,2165,5,829,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",86,"Der preußische König August I. der Starke wurde auch der Soldatenkönig genannt.","SetC","False","No","Yes",5,1355,5,2430,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",87,"Die Zielscheibe beim Gewehrschießen ist in 9 Kreise aufgeteilt.","SetD","True","Yes","No",3,1118,5,1371,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",88,"Das Gehäuse des ersten Apple Computers bestand aus Aluminium.","SetD","False","Yes","No",1,1194,4,761,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",89,"Ebenso wie der Fingerabdruck ist auch der Zungenabdruck eines Menschen einzigartig.","SetC","True","No","Yes",4,2697,6,1146,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",90,"Der Segozero in Russland ist der größte See Europas.","SetD","False","Yes","No",5,769,4,741,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",91,"In Griechenland gilt nicht Freitag der 13., sondern Mittwoch der 13. als Unglückstag.","SetC","False","No","Yes",5,637,3,662,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",92,"Wenn sämtliches Eis der Erde schmilzt, steigt der Meeresspiegel um 150 Meter.","SetC","False","No","Yes",5,1366,4,1352,NA
"TE_Experiment1",32,8,1,1,"JudgmentsP1",93,"Die Wüste Dahna liegt in Saudi-Arabien.","SetC","True","No","Yes",5,751,2,664,NA
"TE_Experiment1",32,8,1,NA,"Buffer",94,"Siemens meldete 2004 in Deutschland die meisten Patente an.","Buffer",NA,NA,NA,4,2078,4,671,NA
"TE_Experiment1",32,8,1,NA,"Buffer",95,"Babys werden ohne Gaumenbein geboren.","Buffer",NA,NA,NA,3,2062,3,1392,NA
"TE_Experiment1",32,8,1,NA,"Buffer",96,"Indigoblau ist der älteste bekannte pflanzliche Farbstoff.","Buffer",NA,NA,NA,4,1793,5,693,NA
"TE_Experiment1",32,8,1,NA,"Buffer",97,"Menschen und Affen sind die einzigen Lebewesen, die weinen. ","Buffer",NA,NA,NA,5,1568,1,1688,NA
"TE_Experiment1",32,8,1,NA,"Buffer",98,"Die weibliche Kammratte hat ihre Brustwarzen am Rücken.","Buffer",NA,NA,NA,3,960,4,3187,NA
"TE_Experiment1",32,8,1,2,"JudgmentsP2",702,"Lachse können bis zu 20 Jahre alt werden. ","SetB","False","No",NA,NA,NA,4,1606,"selected"
"TE_Experiment1",32,8,1,2,"JudgmentsP2",703,"Von allen Staaten hat Singapur die höchste Einwohnerdichte.","SetD","False","Yes",NA,NA,NA,5,679,"selected"
"TE_Experiment1",32,8,1,2,"JudgmentsP2",704,"In Uganda ist die Amtssprache Englisch.","SetB","True","No",NA,NA,NA,2,930,"selected"
"TE_Experiment1",32,8,1,2,"JudgmentsP2",705,"Eine wirkungsvolle Art eine Kakerlake zu töten ist ihr den Kopf abzutrennen.","SetD","False","Yes",NA,NA,NA,5,2288,"selected"
